"user_id","n_passed_all","n_passed_practical","progress_percent","n_discovered_all","n_viewed_all","n_started_practical","n_submissions","active_days","course_duration","median_gap_days","submission_correct_rate","activity_frequency","activity_frequency_practical","steps_per_day","last_step_id","risk_time_threshold","is_extreme","total_scores","total_score","score_per_day","certificate"
2555,0,0,0,1,1,1,0,NA,1,NA,0,0.5,0,NA,32190,NA,FALSE,NA,0,NA,0
2556,39,15,NA,41,70,18,35,NA,69.0863773148148,NA,0.428571428571429,0.998767559144528,0.499383779572264,NA,32206,NA,FALSE,14,NA,NA,NA
2557,79,33,NA,80,108,33,47,NA,6.0683912037037,NA,0.702127659574468,15.2792901365462,6.64932070757104,NA,33539,NA,FALSE,36,NA,NA,NA
2559,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2560,6,0,0,9,12,3,0,NA,1,NA,0,6,0,NA,33478,NA,FALSE,NA,0,NA,0
2561,182,69,NA,186,433,77,87,NA,84.8046412037037,NA,0.793103448275862,5.04634707313839,1.01393116712018,NA,32946,NA,FALSE,80,NA,NA,NA
2564,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2565,81,15,NA,121,252,51,45,NA,42.4319328703704,NA,0.333333333333333,5.80218248062168,1.03610401439673,NA,32206,NA,FALSE,14,NA,NA,NA
2566,198,76,NA,198,906,90,143,NA,109.121539351852,NA,0.559440559440559,8.22727329578293,1.29856521114455,NA,34052,NA,TRUE,92,NA,NA,NA
2567,198,76,NA,198,1190,180,238,NA,624.850648148148,NA,0.323529411764706,1.90141210769875,0.38028242153975,NA,32816,NA,TRUE,89,NA,NA,NA
2569,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2570,3,0,0,3,3,0,0,NA,1,NA,0,1.5,0,NA,33479,NA,FALSE,NA,0,NA,0
2571,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,30456,NA,FALSE,NA,0,NA,0
2574,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2575,2,0,0,2,3,0,0,NA,1,NA,0,1.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2576,9,2,NA,9,10,2,2,NA,38.8521412037037,NA,1,0.250927546123184,0.0501855092246368,NA,32927,NA,FALSE,2,NA,NA,NA
2577,78,32,NA,78,100,33,56,NA,18.2881018518519,NA,0.571428571428571,5.18454334014205,2.90334427047955,NA,33372,NA,FALSE,34,NA,NA,NA
2578,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33489,NA,FALSE,NA,0,NA,0
2579,8,1,NA,8,23,1,1,NA,307.701400462963,NA,1,0.074505654867476,0.00323937629858591,NA,32929,NA,FALSE,1,NA,NA,NA
2580,26,9,NA,29,47,11,15,NA,22.9002430555556,NA,0.6,1.96650719788705,0.627608680176718,NA,32176,NA,FALSE,8,NA,NA,NA
2581,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,34052,NA,FALSE,NA,0,NA,0
2582,49,18,NA,50,54,23,22,NA,72.7645833333333,NA,0.818181818181818,0.732058632473805,0.298246109526365,NA,32215,NA,FALSE,17,NA,NA,NA
2583,0,0,0,1,1,1,0,NA,1,NA,0,0.5,0,NA,120745,NA,FALSE,NA,0,NA,0
2586,46,3,NA,54,96,12,4,NA,1,NA,0.75,48,2,NA,120744,NA,FALSE,2,NA,NA,NA
2587,0,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33415,NA,FALSE,NA,0,NA,0
2588,0,0,0,1,1,1,0,NA,1,NA,0,0.5,0,NA,33674,NA,FALSE,NA,0,NA,0
2589,73,27,NA,75,114,38,60,NA,2.27314814814815,NA,0.45,34.8288543140028,18.3309759547383,NA,33375,NA,FALSE,29,NA,NA,NA
2591,5,0,0,5,6,0,0,NA,1,NA,0,3,0,NA,33476,NA,FALSE,NA,0,NA,0
2592,10,2,NA,10,10,3,3,NA,1,NA,0.666666666666667,5,1.5,NA,32191,NA,FALSE,2,NA,NA,NA
2594,2,0,0,5,19,2,1,NA,1,NA,0,9.5,0.5,NA,31979,NA,FALSE,NA,0,NA,0
2595,2,0,0,3,3,0,0,NA,1,NA,0,1.5,0,NA,32929,NA,FALSE,NA,0,NA,0
2597,0,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33439,NA,FALSE,NA,0,NA,0
2598,43,7,NA,58,113,8,17,NA,20.8272106481481,NA,0.411764705882353,5.17702430335903,0.778844364222155,NA,32215,NA,FALSE,6,NA,NA,NA
2599,23,8,NA,24,45,9,10,NA,1,NA,0.8,22.5,5,NA,31961,NA,FALSE,7,NA,NA,NA
2600,27,8,NA,27,33,8,15,NA,7.01731481481481,NA,0.533333333333333,4.11609133010729,1.87095060459422,NA,32950,NA,FALSE,8,NA,NA,NA
2601,12,0,0,19,36,1,0,NA,1.25975694444444,NA,0,15.9309168574546,0,NA,32191,NA,FALSE,NA,0,NA,0
2602,1,0,0,1,2,0,0,NA,3.2603587962963,NA,0,0.469444029394586,0,NA,32815,NA,FALSE,NA,0,NA,0
2604,9,3,NA,10,17,4,9,NA,1,NA,0.333333333333333,8.5,4.5,NA,31957,NA,FALSE,2,NA,NA,NA
2605,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2606,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32176,NA,FALSE,NA,0,NA,0
2612,144,51,NA,169,802,134,476,NA,111.734467592593,NA,0.115546218487395,7.11406207104576,4.22231115438626,NA,33992,NA,TRUE,62,NA,NA,NA
2613,9,2,NA,9,22,2,2,NA,636.659733796296,NA,1,0.0345011592139014,0.00313646901944558,NA,32927,NA,FALSE,2,NA,NA,NA
2614,30,9,NA,31,50,11,15,NA,102.040925925926,NA,0.6,0.485244086761643,0.145573226028493,NA,32176,NA,FALSE,8,NA,NA,NA
2615,0,0,0,1,2,1,1,NA,1,NA,0,1,0.5,NA,120745,NA,FALSE,NA,0,NA,0
2616,0,0,0,1,2,1,0,NA,1,NA,0,1,0,NA,32202,NA,FALSE,NA,0,NA,0
2617,46,17,NA,47,66,18,26,NA,19.3232638888889,NA,0.653846153846154,3.24750986656644,1.27932206864738,NA,32190,NA,FALSE,17,NA,NA,NA
2618,192,75,NA,192,321,94,170,NA,696.587731481481,NA,0.441176470588235,0.460157175239143,0.243696946388331,NA,33373,NA,TRUE,88,NA,NA,NA
2619,41,15,NA,43,271,17,45,NA,10.6657407407407,NA,0.333333333333333,23.2304151123105,3.8574490038892,NA,32202,NA,FALSE,14,NA,NA,NA
2620,18,6,NA,19,27,7,13,NA,1,NA,0.461538461538462,13.5,6.5,NA,31972,NA,FALSE,5,NA,NA,NA
2621,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2622,0,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32206,NA,FALSE,NA,0,NA,0
2624,0,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33415,NA,FALSE,NA,0,NA,0
2625,8,2,NA,8,8,2,2,NA,1,NA,1,4,1,NA,32979,NA,FALSE,2,NA,NA,NA
2626,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,34005,NA,FALSE,NA,0,NA,0
2627,2,0,0,2,2,0,0,NA,1,NA,0,1,0,NA,32191,NA,FALSE,NA,0,NA,0
2630,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33123,NA,FALSE,NA,0,NA,0
2631,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,30456,NA,FALSE,NA,0,NA,0
2632,0,0,0,1,1,1,0,NA,1,NA,0,0.5,0,NA,33675,NA,FALSE,NA,0,NA,0
2634,189,75,NA,190,843,101,305,NA,70.8760185185185,NA,0.262295081967213,11.7285294507904,4.2434181286964,NA,33982,NA,TRUE,93,NA,NA,NA
2635,8,0,0,8,8,0,0,NA,1,NA,0,4,0,NA,31960,NA,FALSE,NA,0,NA,0
2636,0,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33732,NA,FALSE,NA,0,NA,0
2638,45,17,NA,46,72,18,32,NA,1,NA,0.53125,36,16,NA,31981,NA,FALSE,16,NA,NA,NA
2639,4,0,0,5,5,1,0,NA,1,NA,0,2.5,0,NA,32190,NA,FALSE,NA,0,NA,0
2640,0,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32174,NA,FALSE,NA,0,NA,0
2641,2,0,0,2,2,0,0,NA,1,NA,0,1,0,NA,33897,NA,FALSE,NA,0,NA,0
2642,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32979,NA,FALSE,NA,0,NA,0
2643,21,2,NA,27,30,9,3,NA,1,NA,0.666666666666667,15,1.5,NA,32197,NA,FALSE,2,NA,NA,NA
2644,193,75,NA,193,394,83,118,NA,762.727546296296,NA,0.635593220338983,0.515890780567896,0.154505360677695,NA,34027,NA,FALSE,88,NA,NA,NA
2647,24,8,NA,24,39,9,15,NA,18.3306134259259,NA,0.533333333333333,2.01752521457461,0.775971236374849,NA,32950,NA,FALSE,8,NA,NA,NA
2648,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33537,NA,FALSE,NA,0,NA,0
2650,194,74,NA,196,425,79,104,NA,164.682719907407,NA,0.711538461538462,2.56514378951235,0.627705774374786,NA,33892,NA,FALSE,85,NA,NA,NA
2651,25,7,NA,27,67,7,9,NA,12.0027430555556,NA,0.777777777777778,5.15275889969798,0.692161643243012,NA,31978,NA,FALSE,6,NA,NA,NA
2652,10,2,NA,10,14,2,2,NA,1.94429398148148,NA,1,4.7549599625767,0.679279994653815,NA,32191,NA,FALSE,2,NA,NA,NA
2654,97,24,NA,129,159,28,24,NA,212.475405092593,NA,1,0.74481648099478,0.112425129206759,NA,32810,NA,FALSE,24,NA,NA,NA
2655,12,2,NA,12,24,2,2,NA,98.2648726851852,NA,1,0.24177737149893,0.0201481142915775,NA,31955,NA,FALSE,2,NA,NA,NA
2656,0,0,0,1,1,1,0,NA,1,NA,0,0.5,0,NA,31978,NA,FALSE,NA,0,NA,0
2657,6,2,NA,6,8,9,9,NA,1,NA,0.333333333333333,4,4.5,NA,32816,NA,FALSE,3,NA,NA,NA
2658,1,0,0,2,3,1,1,NA,1,NA,0,1.5,0.5,NA,32219,NA,FALSE,NA,0,NA,0
2659,50,8,NA,63,121,9,8,NA,77.7622685185185,NA,1,1.5362686001299,0.101571477694539,NA,32186,NA,FALSE,8,NA,NA,NA
2660,2,0,0,3,4,0,0,NA,1,NA,0,2,0,NA,32815,NA,FALSE,NA,0,NA,0
2661,4,0,0,5,5,1,0,NA,1,NA,0,2.5,0,NA,33874,NA,FALSE,NA,0,NA,0
2662,3,0,0,3,3,0,0,NA,1,NA,0,1.5,0,NA,33373,NA,FALSE,NA,0,NA,0
2664,0,0,0,1,1,1,0,NA,1,NA,0,0.5,0,NA,31972,NA,FALSE,NA,0,NA,0
2665,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32176,NA,FALSE,NA,0,NA,0
2666,25,8,NA,25,73,8,9,NA,20.4214236111111,NA,0.888888888888889,3.40780338997337,0.420140143969319,NA,32946,NA,FALSE,8,NA,NA,NA
2670,1,0,0,1,4,0,0,NA,1.96975694444444,NA,0,1.34691157385214,0,NA,32191,NA,FALSE,NA,0,NA,0
2672,35,12,NA,36,113,13,22,NA,281.199803240741,NA,0.545454545454545,0.400425509523128,0.0779589487567151,NA,32174,NA,FALSE,11,NA,NA,NA
2673,2,0,0,2,2,0,0,NA,1,NA,0,1,0,NA,32191,NA,FALSE,NA,0,NA,0
2674,0,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33536,NA,FALSE,NA,0,NA,0
2675,0,0,0,1,1,1,0,NA,1,NA,0,0.5,0,NA,33439,NA,FALSE,NA,0,NA,0
2677,23,8,NA,24,30,10,12,NA,1,NA,0.666666666666667,15,6,NA,31978,NA,FALSE,7,NA,NA,NA
2678,18,6,NA,18,27,6,6,NA,5.85641203703704,NA,1,3.9379196953379,0.875093265630644,NA,31972,NA,FALSE,6,NA,NA,NA
2679,30,9,NA,31,231,17,24,NA,328.689224537037,NA,0.375,0.700659842081219,0.0727958277486981,NA,32176,NA,FALSE,8,NA,NA,NA
2680,8,0,0,10,10,0,0,NA,1,NA,0,5,0,NA,32927,NA,FALSE,NA,0,NA,0
2681,9,2,NA,9,11,2,2,NA,862.884641203704,NA,1,0.0127331815792824,0.00231512392350589,NA,32927,NA,FALSE,2,NA,NA,NA
2683,6,0,0,8,8,6,3,NA,1,NA,0,4,1.5,NA,33480,NA,FALSE,NA,0,NA,0
2684,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33894,NA,FALSE,NA,0,NA,0
2685,1,0,0,1,12,0,0,NA,7.27423611111111,NA,0,1.45028493734735,0,NA,32927,NA,FALSE,NA,0,NA,0
2686,7,0,0,9,10,0,0,NA,412.094375,NA,0,0.0242075433731094,0,NA,32927,NA,FALSE,NA,0,NA,0
2687,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,34005,NA,FALSE,NA,0,NA,0
2689,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32954,NA,FALSE,NA,0,NA,0
2690,27,8,NA,29,113,16,36,NA,75.7258564814815,NA,0.277777777777778,1.47277599993001,0.469202973429028,NA,31961,NA,FALSE,9,NA,NA,NA
2691,1,0,0,2,2,1,0,NA,1,NA,0,1,0,NA,32950,NA,FALSE,NA,0,NA,0
2692,83,34,NA,85,180,45,51,NA,28.2522337962963,NA,0.666666666666667,6.15337622601629,1.74345659737128,NA,33540,NA,FALSE,37,NA,NA,NA
2693,13,0,0,16,39,4,4,NA,2.03494212962963,NA,0,12.8503273980909,1.31798229724009,NA,32190,NA,FALSE,NA,0,NA,0
2694,30,9,NA,31,51,13,14,NA,24.0667476851852,NA,0.642857142857143,2.03456789211397,0.558508833129326,NA,32031,NA,FALSE,8,NA,NA,NA
2695,4,1,NA,4,5,1,1,NA,1,NA,1,2.5,0.5,NA,32814,NA,FALSE,1,NA,NA,NA
2696,2,0,0,2,3,0,0,NA,4.68753472222222,NA,0,0.527469307269186,0,NA,32811,NA,FALSE,NA,0,NA,0
2697,188,75,NA,188,618,98,112,NA,29.2295486111111,NA,0.669642857142857,20.4435735362866,3.70498420075097,NA,33893,NA,TRUE,87,NA,NA,NA
2698,80,20,NA,91,192,27,40,NA,185.605659722222,NA,0.5,1.02890769918666,0.214355770663887,NA,32177,NA,FALSE,22,NA,NA,NA
2700,198,76,NA,198,343,103,136,NA,662.404375,NA,0.683823529411765,0.517030054256124,0.205003170200679,NA,34052,NA,TRUE,106,NA,NA,NA
2701,2,0,0,2,2,0,0,NA,1,NA,0,1,0,NA,32946,NA,FALSE,NA,0,NA,0
2703,43,16,NA,44,158,18,23,NA,30.0228587962963,NA,0.739130434782609,5.0930187007415,0.741388798209206,NA,32206,NA,FALSE,16,NA,NA,NA
2704,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2705,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2706,10,2,NA,10,10,2,2,NA,1,NA,1,5,1,NA,32191,NA,FALSE,2,NA,NA,NA
2707,28,8,NA,32,77,10,9,NA,73.7820023148148,NA,0.888888888888889,1.02965951186822,0.120349813075506,NA,32031,NA,FALSE,8,NA,NA,NA
2708,0,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33415,NA,FALSE,NA,0,NA,0
2709,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32950,NA,FALSE,NA,0,NA,0
2710,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32979,NA,FALSE,NA,0,NA,0
2711,24,6,NA,26,96,9,32,NA,392.697141203704,NA,0.1875,0.243842258306693,0.0812807527688976,NA,31956,NA,FALSE,6,NA,NA,NA
2712,10,2,NA,10,10,2,2,NA,1,NA,1,5,1,NA,32191,NA,FALSE,2,NA,NA,NA
2713,30,9,NA,33,64,12,21,NA,1.86283564814815,NA,0.428571428571429,22.3554572688792,7.33538441635099,NA,32031,NA,FALSE,9,NA,NA,NA
2716,23,7,NA,23,31,8,7,NA,1,NA,1,15.5,3.5,NA,33137,NA,FALSE,6,NA,NA,NA
2717,11,0,0,19,52,1,1,NA,73.2580671296296,NA,0,0.700260618273641,0.0134665503514162,NA,32186,NA,FALSE,NA,0,NA,0
2718,191,72,NA,194,291,95,198,NA,209.890775462963,NA,0.378787878787879,1.37986120711622,0.9388746357698,NA,34049,NA,TRUE,87,NA,NA,NA
2719,11,2,NA,11,20,2,2,NA,1,NA,1,10,1,NA,31956,NA,FALSE,2,NA,NA,NA
2721,17,2,NA,15,16,2,2,NA,472.595775462963,NA,1,0.0337840851396092,0.00422301064245115,NA,31961,NA,FALSE,2,NA,NA,NA
2724,10,0,0,12,21,0,0,NA,1,NA,0,10.5,0,NA,31955,NA,FALSE,NA,0,NA,0
2725,11,2,NA,11,40,4,4,NA,70.5821064814815,NA,0.5,0.558798867009427,0.0558798867009427,NA,32191,NA,FALSE,2,NA,NA,NA
2726,5,0,0,5,8,0,0,NA,54.5460763888889,NA,0,0.144024574192972,0,NA,32927,NA,FALSE,NA,0,NA,0
2727,11,2,NA,11,16,2,2,NA,5.9624537037037,NA,1,2.29804041518994,0.287255051898743,NA,31956,NA,FALSE,2,NA,NA,NA
2729,2,0,0,2,4,0,0,NA,1,NA,0,2,0,NA,31957,NA,FALSE,NA,0,NA,0
2730,6,0,0,7,42,0,0,NA,218.848900462963,NA,0,0.191040300458885,0,NA,32929,NA,FALSE,NA,0,NA,0
2731,6,0,0,9,10,1,1,NA,1,NA,0,5,0.5,NA,32174,NA,FALSE,NA,0,NA,0
2733,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,31960,NA,FALSE,NA,0,NA,0
2734,82,19,NA,103,137,24,30,NA,27.1102662037037,NA,0.633333333333333,4.87366426938886,1.06722575242092,NA,33121,NA,FALSE,20,NA,NA,NA
2735,8,1,NA,11,24,3,5,NA,1,NA,0.4,12,2.5,NA,120745,NA,FALSE,2,NA,NA,NA
2736,16,2,NA,16,18,2,2,NA,474.394502314815,NA,1,0.0378632901986739,0.0042070322442971,NA,34050,NA,FALSE,2,NA,NA,NA
2737,70,29,NA,70,109,34,58,NA,53.0062037037037,NA,0.517241379310345,2.01828665088201,1.07395069496474,NA,33537,NA,FALSE,31,NA,NA,NA
2739,139,21,NA,179,455,73,69,NA,48.2639236111111,NA,0.333333333333333,9.23596755288444,1.40061925527259,NA,109765,NA,TRUE,22,NA,NA,NA
2740,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32930,NA,FALSE,NA,0,NA,0
2741,4,0,0,4,9,1,0,NA,121.613460648148,NA,0,0.0734014026879677,0,NA,32171,NA,FALSE,NA,0,NA,0
2742,5,0,0,7,12,0,0,NA,1,NA,0,6,0,NA,32950,NA,FALSE,NA,0,NA,0
2743,7,1,NA,7,17,2,1,NA,52.1446064814815,NA,1,0.319881943352497,0.0188165849030881,NA,32811,NA,FALSE,1,NA,NA,NA
2744,5,0,0,7,7,2,0,NA,1,NA,0,3.5,0,NA,31976,NA,FALSE,NA,0,NA,0
2745,21,0,0,29,61,2,0,NA,4.57518518518518,NA,0,10.9413405965588,0,NA,32979,NA,FALSE,NA,0,NA,0
2746,16,4,NA,16,23,4,4,NA,1,NA,1,11.5,2,NA,31959,NA,FALSE,4,NA,NA,NA
2748,115,40,NA,124,404,114,219,NA,661.281006944444,NA,0.182648401826484,0.610012963928905,0.330675344307995,NA,32178,NA,TRUE,47,NA,NA,NA
2749,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33476,NA,FALSE,NA,0,NA,0
2750,7,1,NA,8,10,2,2,NA,1,NA,0.5,5,1,NA,32979,NA,FALSE,1,NA,NA,NA
2751,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33894,NA,FALSE,NA,0,NA,0
2752,4,1,NA,4,5,1,1,NA,1,NA,1,2.5,0.5,NA,32814,NA,FALSE,1,NA,NA,NA
2753,196,75,NA,197,470,85,152,NA,380.11630787037,NA,0.493421052631579,1.23321933565714,0.398828380893373,NA,33538,NA,TRUE,87,NA,NA,NA
2754,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32927,NA,FALSE,NA,0,NA,0
2755,13,2,NA,13,13,3,3,NA,18.0973611111111,NA,0.666666666666667,0.680722322019476,0.157089766619879,NA,32950,NA,FALSE,2,NA,NA,NA
2756,196,74,NA,198,386,95,222,NA,66.9090509259259,NA,0.333333333333333,5.68407295841967,3.26907822997194,NA,33684,NA,TRUE,85,NA,NA,NA
2758,73,29,NA,73,163,31,44,NA,28.9319907407407,NA,0.659090909090909,5.44567855214986,1.46999911837174,NA,31991,NA,FALSE,30,NA,NA,NA
2759,70,29,NA,70,157,57,84,NA,48.1759490740741,NA,0.345238095238095,3.19261758961703,1.70815208616452,NA,32954,NA,FALSE,30,NA,NA,NA
2761,2,0,0,2,2,0,0,NA,1,NA,0,1,0,NA,32954,NA,FALSE,NA,0,NA,0
2762,9,2,NA,9,9,2,2,NA,1,NA,1,4.5,1,NA,32927,NA,FALSE,2,NA,NA,NA
2764,0,0,0,1,1,1,1,NA,1,NA,0,0.5,0.5,NA,33481,NA,FALSE,NA,0,NA,0
2765,67,27,NA,67,148,29,46,NA,156.126099537037,NA,0.58695652173913,0.941918627370459,0.292758492290818,NA,33479,NA,FALSE,29,NA,NA,NA
2766,5,0,0,5,8,0,0,NA,70.7215277777778,NA,0,0.111542520744779,0,NA,32814,NA,FALSE,NA,0,NA,0
2767,15,2,NA,16,16,4,3,NA,1,NA,0.666666666666667,8,1.5,NA,32187,NA,FALSE,2,NA,NA,NA
2768,59,24,NA,59,128,30,38,NA,612.980092592593,NA,0.736842105263158,0.208475814679116,0.0618912574828627,NA,32950,NA,FALSE,29,NA,NA,NA
2770,43,17,NA,46,124,23,42,NA,2.93934027777778,NA,0.452380952380952,31.4773518549532,10.6616836928067,NA,32196,NA,FALSE,18,NA,NA,NA
2773,3,0,0,3,3,0,0,NA,1,NA,0,1.5,0,NA,31956,NA,FALSE,NA,0,NA,0
2774,5,0,0,6,7,0,0,NA,1,NA,0,3.5,0,NA,32979,NA,FALSE,NA,0,NA,0
2775,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2776,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32954,NA,FALSE,NA,0,NA,0
2778,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32950,NA,FALSE,NA,0,NA,0
2780,130,76,NA,130,381,85,430,NA,286.039050925926,NA,0.176744186046512,1.3273455258822,1.49805400558883,NA,33998,NA,FALSE,88,NA,NA,NA
2784,0,0,0,1,1,1,0,NA,1,NA,0,0.5,0,NA,33536,NA,FALSE,NA,0,NA,0
2786,2,0,0,2,2,0,0,NA,1,NA,0,1,0,NA,32811,NA,FALSE,NA,0,NA,0
2787,77,36,NA,79,269,36,37,NA,14.9706712962963,NA,0.972972972972973,16.8433746465236,2.31674669859247,NA,33418,NA,FALSE,39,NA,NA,NA
2788,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2789,1,0,0,2,2,0,0,NA,1,NA,0,1,0,NA,32075,NA,FALSE,NA,0,NA,0
2791,3,0,0,5,5,0,0,NA,1,NA,0,2.5,0,NA,32812,NA,FALSE,NA,0,NA,0
2792,2,0,0,2,3,0,0,NA,2.75195601851852,NA,0,0.79958293359328,0,NA,33894,NA,FALSE,NA,0,NA,0
2793,9,2,NA,9,10,2,2,NA,2.12490740740741,NA,1,3.20009481762423,0.640018963524845,NA,32927,NA,FALSE,2,NA,NA,NA
2794,10,2,NA,10,19,5,5,NA,30.0653819444444,NA,0.4,0.611613275316509,0.160950861925397,NA,32191,NA,FALSE,2,NA,NA,NA
2795,39,14,NA,41,156,22,68,NA,26.628275462963,NA,0.205882352941176,5.64638933794929,2.46124663449072,NA,32174,NA,FALSE,13,NA,NA,NA
2796,1,0,0,1,7,0,0,NA,14.6455092592593,NA,0,0.447412729365603,0,NA,32815,NA,FALSE,NA,0,NA,0
2797,30,9,NA,34,50,10,12,NA,17.3615162037037,NA,0.75,2.72308666916703,0.653540800600088,NA,32031,NA,FALSE,8,NA,NA,NA
2798,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,33537,NA,FALSE,NA,0,NA,0
2799,5,1,NA,5,7,2,1,NA,224.601388888889,NA,1,0.0310281777717582,0.00443259682453689,NA,33713,NA,FALSE,1,NA,NA,NA
2801,198,76,NA,198,294,144,143,NA,13.5779976851852,NA,0.531468531468531,20.1673786996671,9.80930324507617,NA,34052,NA,TRUE,88,NA,NA,NA
2802,36,0,0,44,62,0,0,NA,1,NA,0,31,0,NA,34051,NA,FALSE,NA,0,NA,0
2803,8,2,NA,8,9,2,2,NA,1,NA,1,4.5,1,NA,32930,NA,FALSE,2,NA,NA,NA
2804,10,2,NA,10,15,2,2,NA,1,NA,1,7.5,1,NA,32979,NA,FALSE,2,NA,NA,NA
2805,23,7,NA,24,36,8,8,NA,6.92862268518518,NA,0.875,4.5405111870523,1.00900248601162,NA,32950,NA,FALSE,7,NA,NA,NA
2806,1,0,0,1,2,0,0,NA,1,NA,0,1,0,NA,33894,NA,FALSE,NA,0,NA,0
2807,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,34051,NA,FALSE,NA,0,NA,0
2811,82,29,NA,83,355,38,178,NA,34.0528472222222,NA,0.162921348314607,10.1275653229944,5.07804683800848,NA,33537,NA,FALSE,30,NA,NA,NA
2812,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2813,33,9,NA,37,113,16,48,NA,99.3718981481481,NA,0.1875,1.12581312184824,0.478221503085977,NA,33272,NA,FALSE,9,NA,NA,NA
2816,43,12,NA,48,60,18,16,NA,224.823993055556,NA,0.75,0.265693645693526,0.0708516388516069,NA,32950,NA,FALSE,11,NA,NA,NA
2817,3,0,0,3,3,0,0,NA,1,NA,0,1.5,0,NA,33896,NA,FALSE,NA,0,NA,0
2818,198,76,NA,198,263,92,151,NA,18.0756365740741,NA,0.503311258278146,13.7872201002952,7.91585640739381,NA,34052,NA,FALSE,88,NA,NA,NA
2822,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32815,NA,FALSE,NA,0,NA,0
2824,31,10,NA,32,56,11,10,NA,5.10615740740741,NA,1,9.17107048895696,1.63769115874231,NA,32173,NA,FALSE,9,NA,NA,NA
2825,8,2,NA,8,8,2,2,NA,1,NA,1,4,1,NA,32979,NA,FALSE,2,NA,NA,NA
2826,2,0,0,2,4,0,0,NA,1,NA,0,2,0,NA,33537,NA,FALSE,NA,0,NA,0
2828,3,0,0,3,3,0,0,NA,1,NA,0,1.5,0,NA,31956,NA,FALSE,NA,0,NA,0
2829,16,4,NA,16,36,4,4,NA,150.719652777778,NA,1,0.237279741555491,0.0263644157283879,NA,32191,NA,FALSE,4,NA,NA,NA
2830,13,3,NA,14,44,4,3,NA,8.85541666666667,NA,1,4.46454995138037,0.304401133048662,NA,31955,NA,FALSE,3,NA,NA,NA
2831,1,0,0,1,1,0,0,NA,1,NA,0,0.5,0,NA,32930,NA,FALSE,NA,0,NA,0
